time,PET,daily_rain,flow
2005-06-14,9.11658366533864,0.0912000015377998,77.30499231
2005-06-15,9.11658366533864,0.935399994254112,77.30499231
2005-06-16,9.11658366533864,11.466799841669859,64.56241116
2005-06-17,9.11658366533864,0.0,56.35052553
2005-06-18,7.87485059760956,0.0,46.43962908
2005-06-19,7.87485059760956,0.0304000005125999,42.75843897
2005-06-20,7.87485059760956,0.0,41.62576509
2005-06-21,7.87485059760956,0.0,41.34259662
2005-06-22,7.87485059760956,0.0,40.77625968
2005-06-23,7.87485059760956,0.0,40.49309121
2005-06-24,7.87485059760956,0.0,39.92675427
2005-06-25,7.87485059760956,0.225399996794295,35.11289028
2005-06-26,8.23578187250996,0.961599990725517,35.39605875
2005-06-27,8.23578187250996,0.32039999216795,35.96239569
2005-06-28,8.23578187250996,0.0,35.67922722
2005-06-29,8.23578187250996,0.0,35.11289028
2005-06-30,8.23578187250996,0.4411999897565689,35.39605875
2005-07-01,8.23578187250996,0.0071999998763203,35.39605875
2005-07-02,8.23578187250996,0.0001999999949475,34.82972181
2005-07-03,8.23578187250996,12.422800026833972,39.92675427
2005-07-04,7.27445219123506,0.0,41.05942815
2005-07-05,7.27445219123506,0.0,39.92675427
2005-07-06,7.27445219123506,0.0080000003799796,39.6435858
2005-07-07,7.27445219123506,10.583200161345305,39.36041733
2005-07-08,7.27445219123506,10.471999928355213,39.6435858
2005-07-09,7.27445219123506,3.8099999558180526,39.92675427
2005-07-10,7.27445219123506,1.15039998106658,40.77625968
2005-07-11,7.27445219123506,1.72240001172759,39.92675427
2005-07-12,5.73025398406375,0.278600007295609,39.07724886
2005-07-13,5.73025398406375,0.387599992449395,38.79408039
2005-07-14,5.73025398406375,18.8254004279152,39.92675427
2005-07-15,5.73025398406375,5.844400094822046,44.74061826
2005-07-16,5.73025398406375,0.9963999879546467,42.4752705
2005-07-17,5.73025398406375,6.794799951370811,40.77625968
2005-07-18,5.73025398406375,1.94520001113415,40.20992274
2005-07-19,5.73025398406375,0.0984000004827977,39.36041733
2005-07-20,6.6683764940239,7.265000112820419,39.07724886
2005-07-21,6.6683764940239,1.117600005120039,38.79408039
2005-07-22,6.6683764940239,4.790599952451883,38.51091192
2005-07-23,6.6683764940239,2.897499960847204,38.51091192
2005-07-24,6.6683764940239,0.0,37.94457498
2005-07-25,6.6683764940239,0.0,37.66140651
2005-07-26,6.6683764940239,0.0,37.66140651
2005-07-27,6.6683764940239,0.0,37.37823804
2005-07-28,6.74121015936255,0.0,37.09506957
2005-07-29,6.74121015936255,0.0,36.52873263
2005-07-30,6.74121015936255,0.0,36.24556416
2005-07-31,6.74121015936255,0.0027999999001622,36.24556416
2005-08-01,6.74121015936255,2.1262000033166277,36.24556416
2005-08-02,6.74121015936255,1.162599993287585,36.52873263
2005-08-03,6.74121015936255,0.471200000029057,36.8119011
2005-08-04,6.74121015936255,1.0200000140757768,36.8119011
2005-08-05,5.84877988047809,0.1135999974503647,36.52873263
2005-08-06,5.84877988047809,0.0,36.24556416
2005-08-07,5.84877988047809,0.069199999270495,36.24556416
2005-08-08,5.84877988047809,16.085600010584994,36.24556416
2005-08-09,5.84877988047809,18.761599974328462,36.52873263
2005-08-10,5.84877988047809,0.407999984920025,37.37823804
2005-08-11,5.84877988047809,0.0,38.51091192
2005-08-12,5.84877988047809,0.0,36.8119011
2005-08-13,5.80453187250996,11.8431997299194,35.67922722
2005-08-14,5.80453187250996,4.837200015783306,35.11289028
2005-08-15,5.80453187250996,8.528000004589554,35.67922722
2005-08-16,5.80453187250996,10.858000249369061,36.52873263
2005-08-17,5.80453187250996,0.8151999766705561,37.37823804
2005-08-18,5.80453187250996,0.841999996919185,36.8119011
2005-08-19,5.80453187250996,0.492799988016486,35.96239569
2005-08-20,5.80453187250996,2.2240000590682,35.11289028
2005-08-21,6.29546812749004,0.0,34.82972181
2005-08-22,6.29546812749004,0.148799999093171,35.11289028
2005-08-23,6.29546812749004,1.1855999802937707,35.39605875
2005-08-24,6.29546812749004,0.0,35.39605875
2005-08-25,6.29546812749004,0.0,34.82972181
2005-08-26,6.29546812749004,0.0,34.82972181
2005-08-27,6.29546812749004,0.123600002378225,34.54655334
2005-08-28,6.29546812749004,7.918399985501315,34.26338487
2005-08-29,6.9792828685259,6.52479998901254,34.26338487
2005-08-30,6.9792828685259,0.254400014877319,34.26338487
2005-08-31,6.9792828685259,0.0,33.9802164
2005-09-01,6.9792828685259,1.44479994708672,33.41387946
2005-09-02,6.9792828685259,0.0,33.13071099
2005-09-03,6.9792828685259,5.15079998970032,33.13071099
2005-09-04,6.9792828685259,0.0,32.56437405
2005-09-05,6.9792828685259,0.0,32.56437405
2005-09-06,6.59902888446215,0.0,31.1485317
2005-09-07,6.59902888446215,0.0,34.26338487
2005-09-08,6.59902888446215,0.0,33.9802164
2005-09-09,6.59902888446215,0.0,34.26338487
2005-09-10,6.59902888446215,5.77940003573894,34.54655334
2005-09-11,6.59902888446215,0.0,34.26338487
2005-09-12,6.59902888446215,4.449999983160531,34.26338487
2005-09-13,6.59902888446215,0.36679998919134904,33.9802164
2005-09-14,7.29392430278885,0.0,33.41387946
2005-09-15,7.29392430278885,0.0,32.84754252
2005-09-16,7.29392430278885,2.08960003405809,32.84754252
2005-09-17,7.29392430278885,0.49440000345930424,32.84754252
2005-09-18,7.29392430278885,0.0,32.56437405
2005-09-19,7.29392430278885,0.0,32.56437405
2005-09-20,7.29392430278885,0.0,32.28120558
2005-09-21,7.29392430278885,0.0,28.316847
2005-09-22,6.03886952191235,0.0,25.456845453
2005-09-23,6.03886952191235,0.114399999380112,24.890508513
2005-09-24,6.03886952191235,52.6515995785594,114.40006188
2005-09-25,6.03886952191235,0.0260000005364418,1339.3868631
2005-09-26,6.03886952191235,0.0,1175.1491505
2005-09-27,6.03886952191235,0.0,458.7329214
2005-09-28,6.03886952191235,0.0,171.60009282
2005-09-29,6.03886952191235,0.441399991512299,59.74854717
2005-09-30,6.06080677290837,0.0,37.66140651
2005-10-01,6.06080677290837,0.0,33.69704793
2005-10-02,6.06080677290837,3.09519997239113,31.99803711
2005-10-03,6.06080677290837,0.030799999833107,31.1485317
2005-10-04,6.06080677290837,0.392399987205863,30.29902629
2005-10-05,6.06080677290837,0.0,29.73268935
2005-10-06,6.06080677290837,0.0,29.16635241
2005-10-07,6.06080677290837,0.0,28.316847
2005-10-08,4.86185258964143,0.0,27.75051006
2005-10-09,4.86185258964143,0.0,27.637242672
2005-10-10,4.86185258964143,12.783999860286697,27.665559519
2005-10-11,4.86185258964143,0.0,27.807143754
2005-10-12,4.86185258964143,0.0,27.46734159
2005-10-13,4.86185258964143,0.0,27.18417312
2005-10-14,4.86185258964143,0.0,26.90100465
2005-10-15,4.86185258964143,0.0,26.957638344
2005-10-16,5.30751992031873,0.0,26.844370956
2005-10-17,5.30751992031873,0.0,26.33466771
2005-10-18,5.30751992031873,0.0,26.136449781
2005-10-19,5.30751992031873,0.0,26.221400322
2005-10-20,5.30751992031873,0.0,26.447935098
2005-10-21,5.30751992031873,0.0,26.61783618
2005-10-22,5.30751992031873,0.0,26.164766628
2005-10-23,5.30751992031873,0.0,26.249717169
2005-10-24,4.0804780876494,0.0,25.541795994
2005-10-25,4.0804780876494,0.0,25.711697076
2005-10-26,4.0804780876494,0.0,26.249717169
2005-10-27,4.0804780876494,0.0,26.419618251
2005-10-28,4.0804780876494,0.0,26.221400322
2005-10-29,4.0804780876494,0.0,26.306350863
2005-10-30,4.0804780876494,0.0,26.023182393
2005-10-31,4.0804780876494,0.0,26.476251945
2005-11-01,3.88259462151394,0.0,27.495658437
2005-11-02,3.88259462151394,0.0,26.278034016
2005-11-03,3.88259462151394,0.0,25.541795994
2005-11-04,3.88259462151394,0.0,25.258627524
2005-11-05,3.88259462151394,0.0,24.324171573
2005-11-06,3.88259462151394,0.0,26.164766628
2005-11-07,3.88259462151394,0.0,25.909915005
2005-11-08,3.88259462151394,3.49239989579655,25.711697076
2005-11-09,3.36157868525896,0.0,25.655063382
2005-11-10,3.36157868525896,0.0,25.598429688
2005-11-11,3.36157868525896,0.0,25.315261218
2005-11-12,3.36157868525896,0.070200003683567,25.230310677
2005-11-13,3.36157868525896,0.0,25.145360136
2005-11-14,3.36157868525896,0.09530000202357769,25.088726442
2005-11-15,3.36157868525896,19.5155998244882,25.824964464
2005-11-16,3.36157868525896,0.0,24.324171573
2005-11-17,2.97564741035857,0.0,23.956052562
2005-11-18,2.97564741035857,0.0,24.06931995
2005-11-19,2.97564741035857,0.0,24.35248842
2005-11-20,2.97564741035857,0.609400000757887,24.324171573
2005-11-21,2.97564741035857,0.0,23.984369409
2005-11-22,2.97564741035857,0.0,20.303179299
2005-11-23,2.97564741035857,0.0,17.811296763
2005-11-24,2.97564741035857,0.0,18.774069561
2005-11-25,2.51481573705179,0.0,24.91882536
2005-11-26,2.51481573705179,60.15360009670253,28.88318394
2005-11-27,2.51481573705179,0.0,29.44952088
2005-11-28,2.51481573705179,1.08280003070831,28.316847
2005-11-29,2.51481573705179,0.0,27.269123661
2005-11-30,2.51481573705179,0.0,31.43170017
2005-12-01,2.51481573705179,0.0,32.28120558
2005-12-02,2.51481573705179,0.0,27.014272038
2005-12-03,1.51842629482072,0.0,26.476251945
2005-12-04,1.51842629482072,0.513400010764599,27.014272038
2005-12-05,1.51842629482072,3.56239993870258,26.306350863
2005-12-06,1.51842629482072,0.0,27.240806814
2005-12-07,1.51842629482072,1.0343999937176709,28.60001547
2005-12-08,1.51842629482072,0.6040000095963483,28.60001547
2005-12-09,1.51842629482072,0.0,27.18417312
2005-12-10,1.51842629482072,0.0,27.608925825
2005-12-11,2.07009462151394,0.0,34.26338487
2005-12-12,2.07009462151394,0.0,34.82972181
2005-12-13,2.07009462151394,0.0,29.73268935
2005-12-14,2.07009462151394,75.94840070605281,31.1485317
2005-12-15,2.07009462151394,6.30400002002716,32.84754252
2005-12-16,2.07009462151394,0.0221999995410442,30.86536323
2005-12-17,2.07009462151394,16.622199814766663,32.28120558
2005-12-18,2.07009462151394,0.0,38.79408039
2005-12-19,2.14252988047809,0.0,37.94457498
2005-12-20,2.14252988047809,0.0,32.56437405
2005-12-21,2.14252988047809,0.0,30.58219476
2005-12-22,2.14252988047809,0.0,31.43170017
2005-12-23,2.14252988047809,0.0,35.96239569
2005-12-24,2.14252988047809,0.0,31.1485317
2005-12-25,2.14252988047809,0.0,28.146945918
2005-12-26,2.14252988047809,0.0,27.807143754
2005-12-27,1.46698207171315,0.0,27.892094295
2005-12-28,1.46698207171315,0.0,28.061995377
2005-12-29,1.46698207171315,0.0,30.01585782
2005-12-30,1.46698207171315,0.0,26.05149924
2005-12-31,1.46698207171315,0.0,27.014272038
2006-01-01,2.69016434262948,0.0,24.947142207
2006-01-02,2.69016434262948,0.0,27.807143754
2006-01-03,2.69016434262948,0.0,33.9802164
2006-01-04,2.69016434262948,0.0,29.44952088
2006-01-05,2.69016434262948,0.0,35.11289028
2006-01-06,2.69016434262948,0.0,35.67922722
2006-01-07,2.69016434262948,0.0,35.67922722
2006-01-08,2.69016434262948,0.0,35.39605875
2006-01-09,2.29539342629482,0.0,35.11289028
2006-01-10,2.29539342629482,6.509800076484677,35.96239569
2006-01-11,2.29539342629482,0.0,35.11289028
2006-01-12,2.29539342629482,0.0001999999949475,35.11289028
2006-01-13,2.29539342629482,0.0403999990958255,35.39605875
2006-01-14,2.29539342629482,0.0,35.39605875
2006-01-15,2.29539342629482,0.0,35.11289028
2006-01-16,2.29539342629482,0.446600006369408,35.67922722
2006-01-17,2.38416334661355,24.6853999793529,37.09506957
2006-01-18,2.38416334661355,0.0,36.52873263
2006-01-19,2.38416334661355,0.0,36.8119011
2006-01-20,2.38416334661355,0.0,36.52873263
2006-01-21,2.38416334661355,0.0,36.52873263
2006-01-22,2.38416334661355,21.49690003693108,36.24556416
2006-01-23,2.38416334661355,7.24320006370544,47.57230296
2006-01-24,2.38416334661355,0.0,49.83765072
2006-01-25,1.94265438247012,0.0,41.34259662
2006-01-26,1.94265438247012,0.0,38.79408039
2006-01-27,1.94265438247012,0.0,37.37823804
2006-01-28,1.94265438247012,14.0835998058319,37.09506957
2006-01-29,1.94265438247012,0.45639999210834503,39.6435858
2006-01-30,1.94265438247012,0.0,39.6435858
2006-01-31,1.94265438247012,0.0,43.89111285
2006-02-01,1.94265438247012,16.451999515295,48.70497684
2006-02-02,2.98299302788845,7.5428000241518,186.8911902
2006-02-03,2.98299302788845,0.0,294.4952088
2006-02-04,2.98299302788845,0.0,152.34463686
2006-02-05,2.98299302788845,0.0,100.24163838
2006-02-06,2.98299302788845,0.0,83.53469865
2006-02-07,2.98299302788845,0.0,57.76636788
2006-02-08,2.98299302788845,0.0,50.12081919
2006-02-09,2.98299302788845,0.0,48.98814531
2006-02-10,2.682046812749,29.47229994833466,51.25349307
2006-02-11,2.682046812749,0.247999995946884,185.75851632
2006-02-12,2.682046812749,0.0,302.9902629
2006-02-13,2.682046812749,0.0,96.84361674
2006-02-14,2.682046812749,0.0,52.66933542
2006-02-15,2.682046812749,0.0,47.28913449
2006-02-16,2.682046812749,0.0,44.17428132
2006-02-17,2.682046812749,3.9115000367164683,43.32477591
2006-02-18,2.08077689243028,2.18840003013611,42.4752705
2006-02-19,2.08077689243028,0.0,47.85547143
2006-02-20,2.08077689243028,0.456000000238419,50.12081919
2006-02-21,2.08077689243028,0.280800003558397,49.83765072
2006-02-22,2.08077689243028,0.33220000006258477,50.12081919
2006-02-23,2.08077689243028,1.82259997725487,50.12081919
2006-02-24,2.08077689243028,0.0,49.55448225
2006-02-25,2.08077689243028,10.598000276833769,50.9703246
2006-02-26,3.71703187250996,0.0,53.51884083
2006-02-27,3.71703187250996,0.0,57.20003094
2006-02-28,3.71703187250996,0.0,58.04953635
2006-03-01,3.71703187250996,0.0,60.03171564
2006-03-02,3.71703187250996,0.0,212.09318403
2006-03-03,3.71703187250996,0.0,258.53281311
2006-03-04,3.71703187250996,0.0,260.79816087
2006-03-05,3.71703187250996,0.0,226.81794447
2006-03-06,2.33996513944223,0.0,150.92879451
2006-03-07,2.33996513944223,0.0,65.97825351
2006-03-08,2.33996513944223,0.0,49.55448225
2006-03-09,2.33996513944223,2.66319999098778,48.1386399
2006-03-10,2.33996513944223,0.0,47.57230296
2006-03-11,2.33996513944223,0.0,47.85547143
2006-03-12,2.33996513944223,0.0,47.28913449
2006-03-13,2.33996513944223,0.260600000619888,48.70497684
2006-03-14,4.53530876494024,0.0,47.28913449
2006-03-15,4.53530876494024,0.0,46.72279755
2006-03-16,4.53530876494024,0.122700002379133,47.00596602
2006-03-17,4.53530876494024,0.107199996709824,46.43962908
2006-03-18,4.53530876494024,0.0,46.15646061
2006-03-19,4.53530876494024,0.0303999995812774,46.72279755
2006-03-20,4.53530876494024,23.78099952545019,56.91686247
2006-03-21,4.53530876494024,0.0,149.79612063
2006-03-22,4.18411354581673,0.44760000531096,162.82187025
2006-03-23,4.18411354581673,0.0421999990940094,161.12285943
2006-03-24,4.18411354581673,0.0,246.92290584
2006-03-25,4.18411354581673,0.0,283.16847
2006-03-26,4.18411354581673,0.0,286.0001547
2006-03-27,4.18411354581673,0.0,297.3268935
2006-03-28,4.18411354581673,22.10320007801052,396.435858
2006-03-29,4.18411354581673,10.13399989902976,461.5646061
2006-03-30,2.53608067729084,2.80520008504391,518.1983001
2006-03-31,2.53608067729084,0.0,591.8221023
2006-04-01,2.53608067729084,0.0,526.6933542
2006-04-02,2.53608067729084,0.0,438.9111285
2006-04-03,2.53608067729084,0.0,291.6635241
2006-04-04,2.53608067729084,0.0,137.33670795
2006-04-05,2.53608067729084,0.0,99.1089645
2006-04-06,2.53608067729084,0.0,68.24360127
2006-04-07,6.56297310756972,0.0,58.04953635
2006-04-08,6.56297310756972,0.111199998704251,56.35052553
2006-04-09,6.56297310756972,0.0,55.21785165
2006-04-10,6.56297310756972,0.0,54.65151471
2006-04-11,6.56297310756972,0.0,54.08517777
2006-04-12,6.56297310756972,0.0,47.85547143
2006-04-13,6.56297310756972,0.0,43.04160744
2006-04-14,6.56297310756972,0.0,42.4752705
2006-04-15,7.70968625498008,0.0,42.19210203
2006-04-16,7.70968625498008,0.0,40.20992274
2006-04-17,7.70968625498008,0.0,39.6435858
2006-04-18,7.70968625498008,0.0,39.36041733
2006-04-19,7.70968625498008,0.0,37.09506957
2006-04-20,7.70968625498008,0.0,36.52873263
2006-04-21,7.70968625498008,41.81560060381885,40.49309121
2006-04-22,7.70968625498008,0.0,40.49309121
2006-04-23,6.03261952191235,0.0,39.6435858
2006-04-24,6.03261952191235,0.0,39.36041733
2006-04-25,6.03261952191235,0.0324000008404255,38.51091192
2006-04-26,6.03261952191235,21.329200554639126,39.6435858
2006-04-27,6.03261952191235,0.928200006484985,39.6435858
2006-04-28,6.03261952191235,0.0,38.51091192
2006-04-29,6.03261952191235,60.1460004970431,44.17428132
2006-04-30,6.03261952191235,0.0007999999797903,49.55448225
2006-05-01,3.9074203187251,0.0,41.90893356
2006-05-02,3.9074203187251,1.68219995498657,39.36041733
2006-05-03,3.9074203187251,4.4432000815868395,36.8119011
2006-05-04,3.9074203187251,0.873200006783009,34.82972181
2006-05-05,3.9074203187251,1.998999990522858,33.9802164
