year,month,day,flow,PET,rain1,rain2,rain3,rain4
2001,2,28,1118.5154565,3.02216135458167,1.43776353200277,1.43776353200277,1.43776353200277,1.43776353200277
2001,3,1,1152.4956729,3.02216135458167,6.25523519515991,6.25523519515991,6.25523519515991,6.25523519515991
2001,3,2,1268.5947456,3.02216135458167,12.5104703903198,12.5104703903198,12.5104703903198,12.5104703903198
2001,3,3,1531.9414227,3.02216135458167,0,0,0,0
2001,3,4,1693.3474506,3.02216135458167,0,0,0,0
2001,3,5,1735.8227211,3.02216135458167,0,0,0,0
2001,3,6,1741.4860905,3.8824203187251,1.63863555590312,1.63863555590312,1.63863555590312,1.63863555590312
2001,3,7,1741.4860905,3.8824203187251,0,0,0,0
2001,3,8,1727.327667,3.8824203187251,0,0,0,0
2001,3,9,1730.1593517,3.8824203187251,1.63863555590312,1.63863555590312,1.63863555590312,1.63863555590312
2001,3,10,1741.4860905,3.8824203187251,0,0,0,0
2001,3,11,1710.3375588,3.8824203187251,4.07730539639791,4.07730539639791,4.07730539639791,4.07730539639791
2001,3,12,1718.8326129,3.8824203187251,2.7182035446167,2.7182035446167,2.7182035446167,2.7182035446167
2001,3,13,1738.6544058,3.8824203187251,0,0,0,0
2001,3,14,1732.9910364,4.11904880478088,9.51371224721273,9.51371224721273,9.51371224721273,9.51371224721273
2001,3,15,1781.1296763,4.11904880478088,0,0,0,0
2001,3,16,1781.1296763,4.11904880478088,0,0,0,0
2001,3,17,1747.1494599,4.11904880478088,1.54442469278971,1.54442469278971,1.54442469278971,1.54442469278971
2001,3,18,1730.1593517,4.11904880478088,0,0,0,0
2001,3,19,1667.8622883,4.11904880478088,0,0,0,0
2001,3,20,1597.0701708,4.11904880478088,0,0,0,0
2001,3,21,1523.4463686,4.11904880478088,0,0,0,0
2001,3,22,1441.3275123,3.3097609561753,0,0,0,0
2001,3,23,1370.5353948,3.3097609561753,0,0,0,0
2001,3,24,1339.3868631,3.3097609561753,0.405778288841248,0.405778288841248,0.405778288841248,0.405778288841248
2001,3,25,1330.891809,3.3097609561753,0,0,0,0
2001,3,26,1268.5947456,3.3097609561753,0,0,0,0
2001,3,27,1180.8125199,3.3097609561753,3.37424206733704,3.37424206733704,3.37424206733704,3.37424206733704
2001,3,28,1093.0302942,3.3097609561753,9.55674044291178,9.55674044291178,9.55674044291178,9.55674044291178
2001,3,29,1081.7035554,3.3097609561753,5.04016129175822,5.04016129175822,5.04016129175822,5.04016129175822
2001,3,30,1067.5451319,4.15535358565737,0,0,0,0
2001,3,31,1059.0500778,4.15535358565737,0,0,0,0
2001,4,1,1050.5550237,4.15535358565737,0,0,0,0
2001,4,2,1027.9015461,4.15535358565737,0,0,0,0
2001,4,3,1019.406492,4.15535358565737,0.16418985525767,0.16418985525767,0.16418985525767,0.16418985525767
2001,4,4,996.7530144,4.15535358565737,0,0,0,0
2001,4,5,951.4460592,4.15535358565737,0,0,0,0
2001,4,6,863.6638335,4.15535358565737,0,0,0,0
2001,4,7,829.6836171,5.55420816733068,1.02789942423503,1.02789942423503,1.02789942423503,1.02789942423503
2001,4,8,824.0202477,5.55420816733068,0,0,0,0
2001,4,9,824.0202477,5.55420816733068,0,0,0,0
2001,4,10,821.188563,5.55420816733068,0,0,0,0
2001,4,11,784.3766619,5.55420816733068,0,0,0,0
2001,4,12,770.2182384,5.55420816733068,0,0,0,0
2001,4,13,758.8914996,5.55420816733068,0,0,0,0
2001,4,14,693.7627515,5.55420816733068,0,0,0,0
2001,4,15,605.9805258,6.66922310756972,0,0,0,0
2001,4,16,566.33694,6.66922310756972,0,0,0,0
2001,4,17,535.1884083,6.66922310756972,0,0,0,0
2001,4,18,492.7131378,6.66922310756972,0,0,0,0
2001,4,19,444.5744979,6.66922310756972,0,0,0,0
2001,4,20,379.4457498,6.66922310756972,0,0,0,0
2001,4,21,300.1585782,6.66922310756972,0,0,0,0
2001,4,22,280.90312224,6.66922310756972,1.12995167573293,1.12995167573293,1.12995167573293,1.12995167573293
2001,4,23,272.40806814,7.15839143426295,0,0,0,0
2001,4,24,230.21596611,7.15839143426295,5.73221206665039,5.73221206665039,5.73221206665039,5.73221206665039
2001,4,25,207.27932004,7.15839143426295,0,0,0,0
2001,4,26,198.217929,7.15839143426295,0,0,0,0
2001,4,27,218.60605884,7.15839143426295,0,0,0,0
2001,4,28,214.07536332,7.15839143426295,0,0,0,0
2001,4,29,213.22585791,7.15839143426295,0,0,0,0
2001,4,30,212.09318403,7.15839143426295,0,0,0,0
2001,5,1,211.81001556,4.21635956175299,0,0,0,0
2001,5,2,214.35853179,4.21635956175299,0,0,0,0
2001,5,3,182.07732621,4.21635956175299,0,0,0,0
2001,5,4,165.93672342,4.21635956175299,0,0,0,0
2001,5,5,132.52284396,4.21635956175299,5.42183001836141,5.42183001836141,5.42183001836141,5.42183001836141
2001,5,6,133.93868631,4.21635956175299,0,0,0,0
2001,5,7,131.39017008,4.21635956175299,6.8445881207784,6.8445881207784,6.8445881207784,6.8445881207784
2001,5,8,185.47534785,4.21635956175299,0,0,0,0
2001,5,9,263.62984557,7.00413346613546,0,0,0,0
2001,5,10,319.9803711,7.00413346613546,0,0,0,0
2001,5,11,342.6338487,7.00413346613546,0,0,0,0
2001,5,12,351.1289028,7.00413346613546,0,0,0,0
2001,5,13,368.119011,7.00413346613546,3.54805382092794,3.54805382092794,3.54805382092794,3.54805382092794
2001,5,14,390.7724886,7.00413346613546,0,0,0,0
2001,5,15,362.4556416,7.00413346613546,0,0,0,0
2001,5,16,158.29117473,7.00413346613546,0,0,0,0
2001,5,17,130.2574962,5.5925796812749,0,0,0,0
2001,5,18,129.69115926,5.5925796812749,0,0,0,0
2001,5,19,124.5941268,5.5925796812749,0,0,0,0
2001,5,20,194.53673889,5.5925796812749,0,0,0,0
2001,5,21,261.36449781,5.5925796812749,0,0,0,0
2001,5,22,199.06743441,5.5925796812749,0,0,0,0
2001,5,23,191.98822266,5.5925796812749,0,0,0,0
2001,5,24,191.13871725,5.5925796812749,0,0,0,0
2001,5,25,225.40210212,3.84243027888446,2.4455467859904,2.4455467859904,2.4455467859904,2.4455467859904
2001,5,26,233.33081928,3.84243027888446,1.41438966989517,1.41438966989517,1.41438966989517,1.41438966989517
2001,5,27,233.33081928,3.84243027888446,0.83420068025589,0.83420068025589,0.83420068025589,0.83420068025589
2001,5,28,208.41199392,3.84243027888446,1.45094994703929,1.45094994703929,1.45094994703929,1.45094994703929
2001,5,29,186.8911902,3.84243027888446,0,0,0,0
2001,5,30,184.90901091,3.84243027888446,0,0,0,0
2001,5,31,163.38820719,3.84243027888446,0.543187300364176,0.543187300364176,0.543187300364176,0.543187300364176
2001,6,1,155.45949003,3.84243027888446,0,0,0,0
2001,6,2,147.53077287,2.23341633466135,0,0,0,0
2001,6,3,147.53077287,2.23341633466135,2.15810378392537,2.15810378392537,2.15810378392537,2.15810378392537
2001,6,4,188.59020102,2.23341633466135,2.15810378392537,2.15810378392537,2.15810378392537,2.15810378392537
2001,6,5,196.51891818,2.23341633466135,8.6324151357015,8.6324151357015,8.6324151357015,8.6324151357015
2001,6,6,247.48924278,2.23341633466135,12.2312590281169,12.2312590281169,12.2312590281169,12.2312590281169
2001,6,7,430.4160744,2.23341633466135,4.07708660761515,4.07708660761515,4.07708660761515,4.07708660761515
2001,6,8,787.2083466,2.23341633466135,4.07708660761515,4.07708660761515,4.07708660761515,4.07708660761515
2001,6,9,1645.2088107,2.23341633466135,20.3854325612386,20.3854325612386,20.3854325612386,20.3854325612386
2001,6,10,2047.3080381,6.19245517928287,0,0,0,0
2001,6,11,2112.4367862,6.19245517928287,0,0,0,0
2001,6,12,1925.545596,6.19245517928287,0,0,0,0
2001,6,13,1537.6047921,6.19245517928287,0,0,0,0
2001,6,14,1025.0698614,6.19245517928287,0,0,0,0
2001,6,15,611.6438952,6.19245517928287,7.57210222880046,7.57210222880046,7.57210222880046,7.57210222880046
2001,6,16,574.8319941,6.19245517928287,0,0,0,0
2001,6,17,433.2477591,6.19245517928287,0,0,0,0
2001,6,18,311.485317,3.52716633466135,0,0,0,0
2001,6,19,203.8812984,3.52716633466135,0,0,0,0
2001,6,20,178.67930457,3.52716633466135,0,0,0,0
2001,6,21,167.35256577,3.52716633466135,0,0,0,0
2001,6,22,127.4258115,3.52716633466135,3.712784131368,3.712784131368,3.712784131368,3.712784131368
2001,6,23,112.13471412,3.52716633466135,0,0,0,0
2001,6,24,68.80993821,3.52716633466135,0,0,0,0
2001,6,25,59.4653787,3.52716633466135,0,0,0,0
2001,6,26,58.04953635,0,0,0,0,0
2001,6,27,57.48319941,0,1.4553347826004,1.4553347826004,1.4553347826004,1.4553347826004
2001,6,28,59.4653787,0,2.91066956520081,2.91066956520081,2.91066956520081,2.91066956520081
2001,6,29,58.89904176,0,2.91066956520081,2.91066956520081,2.91066956520081,2.91066956520081
2001,6,30,58.61587329,0,1.28040544191996,1.28040544191996,1.28040544191996,1.28040544191996
2001,7,1,59.18221023,0,2.04346517721812,2.04346517721812,2.04346517721812,2.04346517721812
2001,7,2,61.44755799,0,0,0,0,0
2001,7,3,60.31488411,0,0.584865212440491,0.584865212440491,0.584865212440491,0.584865212440491
2001,7,4,62.86340034,6.90871513944223,2.04346517721812,2.04346517721812,2.04346517721812,2.04346517721812
2001,7,5,58.04953635,6.90871513944223,2.04346517721812,2.04346517721812,2.04346517721812,2.04346517721812
2001,7,6,67.9604328,6.90871513944223,0,0,0,0
2001,7,7,71.07528597,6.90871513944223,0.47460675239563,0.47460675239563,0.47460675239563,0.47460675239563
2001,7,8,70.7921175,6.90871513944223,0,0,0,0
2001,7,9,72.49112832,6.90871513944223,0,0,0,0
2001,7,10,69.37627515,6.90871513944223,0,0,0,0
2001,7,11,68.52676974,6.90871513944223,0,0,0,0
2001,7,12,69.09310668,5.59741035856574,0,0,0,0
2001,7,13,68.80993821,5.59741035856574,0,0,0,0
2001,7,14,68.80993821,5.59741035856574,0,0,0,0
2001,7,15,68.52676974,5.59741035856574,0,0,0,0
2001,7,16,68.52676974,5.59741035856574,0,0,0,0
2001,7,17,68.24360127,5.59741035856574,0,0,0,0
2001,7,18,67.67726433,5.59741035856574,0,0,0,0
2001,7,19,69.09310668,5.59741035856574,0,0,0,0
2001,7,20,67.67726433,6.16845119521912,0,0,0,0
2001,7,21,67.11092739,6.16845119521912,0.440708299477895,0.440708299477895,0.440708299477895,0.440708299477895
2001,7,22,66.26142198,6.16845119521912,0,0,0,0
2001,7,23,66.26142198,6.16845119521912,0,0,0,0
2001,7,24,67.11092739,6.16845119521912,0,0,0,0
2001,7,25,66.82775892,6.16845119521912,0,0,0,0
2001,7,26,66.26142198,6.16845119521912,0,0,0,0
2001,7,27,58.33270482,6.16845119521912,0,0,0,0
2001,7,28,52.66933542,6.49658864541833,0,0,0,0
2001,7,29,50.68715613,6.49658864541833,3.31598766644796,3.31598766644796,3.31598766644796,3.31598766644796
2001,7,30,50.68715613,6.49658864541833,0,0,0,0
2001,7,31,50.68715613,6.49658864541833,0,0,0,0
2001,8,1,50.68715613,6.49658864541833,0,0,0,0
2001,8,2,50.9703246,6.49658864541833,0,0,0,0
2001,8,3,50.68715613,6.49658864541833,0,0,0,0
2001,8,4,47.57230296,6.49658864541833,0,0,0,0
2001,8,5,45.02378673,5.10415836653386,0,0,0,0
